generation,leftchild,rightchild,abstime,betainit,betashift
94000000,Nacaduba,NA,370.61,0.00577428,0.000833378
94000000,Hemiargus,NA,449.004,0.0217257,-0.00136126
94000000,Euphilotes,NA,380.165,0.000988798,-0.000347356
94000000,Charaxes,NA,472.599,0.00630052,-0.00471251
94000000,Eurema,NA,426.309,0.0159143,-0.000691199
94000000,Lymantria,Helicoverpa,332.354,0.00171073,0.00226712
94000000,Phyllonorycter,NA,478.056,0.00423314,-0.00254595
94000000,Tischeria,NA,438.085,0.0114351,-0.00272826
94000000,Ceraclea,NA,358.175,0.00906168,-0.00111691
94000000,Ceraclea,NA,336.085,0.00525895,-0.00194727
94000000,Zizeeria,Gumaga,244.082,0.00463847,-0.00341736
94000000,Leptura,Prionoplus,264.611,0.00809594,0.0028322
94000000,Phyllobius,NA,440.831,0.000814469,-0.000363044
94000000,Hylobius,Ceutorhynchus,382.745,0.0103246,0.00171911
94000000,Helota,NA,417.502,0.0355074,-0.00105202
94000000,Litargus,NA,361.803,0.0175196,-0.00188566
94000000,Litargus,NA,442.634,0.00430277,0.00219091
94000000,Pterohelaeus,Morica,269.447,0.00777829,-0.000813223
94000000,Blaps,NA,374.35,0.00930481,0.00110594
94000000,Quedius,Creophilus,379.94,0.0143695,0.0011152
94000000,Xanthopygus,NA,431.837,0.0217446,0.00171669
94000000,Gyrohypnus,NA,374.296,0.00285242,0.00358553
94000000,Berosus,NA,408.878,0.00217878,0.000395184
94000000,Luciola,NA,393.17,0.00533312,-0.00103895
94000000,Pelidnota,Heterocerus,282.689,0.0114403,0.00477799
94000000,Poecilus,NA,353.905,0.00933936,0.000901972
94000000,Sergentomyia,NA,305.412,0.00649228,0.00447783
94000000,Neocylloepus,Protaetia,342.023,0.0124534,-0.0038957
94000000,Nebria,NA,356.023,0.0074483,0.0014457
94000000,Cyphomyrmex,NA,338.837,0.00158082,-0.00125227
94000000,Gnamptogenys,NA,294.797,0.000409847,-3.95488e-05
94000000,Blackbolbus,NA,295.965,0.0116127,0.00216917
94000000,Acilius,Hydaticus,415.184,0.0028605,-0.000782994
94000000,Hydroscapha,NA,400.079,0.00501688,-0.00432837
94000000,Stylops,NA,222.094,0.0154931,0.00121616
94000000,Oreopasites,NA,436.176,0.000963989,-0.00246743
94000000,Townsendiella,NA,402.801,0.00105881,0.00131252
94000000,Sphex,NA,449.971,0.00260333,-0.00163873
94000000,Eustenogaster,NA,430.557,0.00603043,0.00155014
94000000,Bembix,NA,448.75,0.00578641,-0.002245
94000000,Stigmatomma,NA,358.039,0.00132482,-0.00156766
94000000,Gnamptogenys,NA,468.308,0.00610908,-0.00108326
94000000,Stilbum,NA,359.472,0.0106367,0.00132941
94000000,Macromeris,NA,468.392,0.0119889,0.00058416
94000000,Trioxys,NA,389.366,0.00500927,0.001312
94000000,Aphanistes,NA,365.162,0.0345657,-0.000919331
94000000,Campoletis,NA,388.748,0.0119249,-0.0022247
94000000,Aiolomorphus,NA,361.607,0.00424878,0.00156952
94000000,Spalangia,NA,252.376,9.47886e-05,-4.43983e-05
94000000,Leucospis,NA,254.878,0.0285122,0.00118883
94000000,Eupristina,Sycoscapter,307.534,0.0228539,0.00332334
94000000,Copidosomopsis,Copidosoma,296.372,0.000792375,-0.00184595
94000000,Cynips,Andricus,341.211,0.00796504,0.00169235
94000000,Alloxysta,NA,371.749,0.0112985,0.00406057
94000000,Aganaspis,NA,361.517,0.0628907,0.000366427
94000000,Phobaeticus,NA,385.612,0.0213949,-0.000882334
94000000,Telenomus,NA,456.069,0.0239986,0.00175939
94000000,Pachyprotasis,Runaria,140.968,0.000744091,0.000255325
94000000,Platygaster,NA,337.166,0.00929031,0.00203779
94000000,Loderus,NA,469.638,0.00174473,0.00257214
94000000,Abia,NA,361.024,0.0340469,-0.0042725
94000000,Leschenaultia,Oreopasites,127.615,0.00520812,-0.00448392
94000000,Lachesilla,Archipsocopsis,188.859,0.0162319,0.000102518
94000000,Pseudoloxops,NA,392.301,0.0203715,-0.00482138
94000000,Notostira,Capsus,352.491,0.00119573,-9.63557e-05
94000000,Agramma,NA,363.431,0.00499267,-0.00460809
94000000,Dufouriellus,NA,404.591,0.00720132,3.26249e-05
94000000,Linshcosteus,Rhodnius,295.06,0.00161613,0.00386416
94000000,Reduvius,NA,354.974,0.00262509,0.000325253
94000000,Coccophagus,NA,210.637,0.00073264,0.00160221
94000000,Sphedanolestes,NA,415.253,0.0126283,-0.000143584
94000000,Geocoris,NA,328.751,0.0169796,0.00051524
94000000,Hygia,NA,476.268,0.00890749,0.00168253
94000000,Homoeocerus,NA,463.941,0.00284227,-0.00218017
94000000,Brochymena,NA,362.011,0.000961771,-0.00495996
94000000,Tetramesa,NA,420.555,0.0061292,0.00147861
94000000,Plautia,Erthesina,268.866,0.0010903,-0.00524692
94000000,Thaumastella,Poecilocoris,309.837,0.00387918,0.000955366
94000000,Megymenum,NA,262.372,0.00624971,0.00187176
94000000,Salda,NA,332.72,0.0173386,0.000342284
94000000,Mesovelia,NA,425.521,0.00112994,0.000261574
94000000,Ceratocombus,NA,296.633,0.00730147,0.000909637
94000000,Tenagobia,NA,432.256,0.0614,0.00242284
94000000,Lethocerus,Diplonychus,271.967,0.0178346,0.00140992
94000000,Belostoma,Ranatra,241.872,0.0166049,-0.00281785
94000000,Haplaxius,NA,455.791,0.00266558,-0.00407208
94000000,Thrips,Frankliniella,207.092,0.0521232,-0.000796045
94000000,Clitarchus,NA,456.026,0.00493527,-0.00187326
94000000,Supella,NA,394.93,0.000929459,-0.000375588
94000000,Latindia,NA,323.137,0.0243319,-0.00129405
94000000,Dicranotropis,NA,379.34,0.004446,0.00702762
94000000,Macrocentrus,NA,307.157,0.00513818,0.000716442
94000000,Pulvinaria,Icerya,224.236,0.0197928,-0.00218673
94000000,Latindia,NA,325.314,0.00778796,-0.000227634
94000000,Rhopalosiphum,NA,459.214,0.00914767,-0.00423765
94000000,Frankliniella,NA,414.554,0.0158553,0.00249739
94000000,Neopromachus,NA,444.652,0.00397417,-0.00195128
94000000,Timema,NA,409.845,0.00149145,-0.0015237
94000000,Bryodema,NA,427.009,0.0147915,-0.00117315
94000000,Oedaleus,NA,468.99,0.00117697,0.00165672
94000000,Ontholestes,NA,436.461,0.0122387,0.000961798
94000000,Cyrtacanthacris,Spathosternum,262.639,0.0001656,-0.000457761
94000000,Odonestis,Numenes,323.994,0.0100467,0.0031251
94000000,Hemiandrus,NA,300.679,0.0105894,-0.000464595
94000000,Isogenoides,NA,469.368,0.0172112,0.00143233
94000000,Doroneuria,NA,419.778,0.00527465,0.00205449
94000000,Pteronarcella,NA,433.467,0.0044849,0.0032249
94000000,Poecilopompilus,NA,413.602,0.0227142,-0.00241504
94000000,Thaumatoperla,NA,421.289,0.00674081,0.00201901
94000000,Diura,Illiesoperla,226.26,0.000741591,-0.000918608
94000000,Taeniopteryx,NA,449.844,3.4969e-05,-0.000202957
94000000,Eucapnopsis,NA,467.662,0.00125336,0.000502794
94000000,Megacrania,Forficula,167.232,0.00886758,-0.00714515
94000000,Dannella,NA,429.659,0.00715564,0.00127964
94000000,Oligoneuriella,NA,288.786,0.0204134,-0.000712582
94000000,Leucrocuta,NA,429.76,0.0128656,0.00144306
94000000,Behningia,NA,397.643,0.0178705,-0.000170545
94000000,Dolania,NA,327.391,0.00597356,-0.0011283
94000000,Proboscidoplocia,NA,305.189,0.00713831,0.00295848
94000000,Dolania,Ephoron,154.683,0.0104142,-0.00142216
94000000,Parides,NA,380.021,0.000771423,-0.00484487
94000000,Tricorythodes,Leptohyphes,247.728,0.00166574,0.00111533
94000000,Torleya,Diplacodes,92.6061,0.0557729,-0.00080596
94000000,Torleya,Cloeon,126.862,0.00041552,-0.00341854
94000000,Procordulia,NA,395.462,0.00602511,-0.00283093
94000000,Ictinogomphus,NA,462.103,0.0334488,-0.00135656
94000000,Diplacodes,Paracercion,122.297,0.000411911,-0.00388219
94000000,Lepidocampa,NA,472.089,0.00520311,0.00399791
94000000,Occasjapyx,NA,478.244,0.0106986,0.000429927
94000000,Isotoma,Anurida,121.15,0.0109018,-0.00156592
95000000,Leschenaultia,Isotoma,0,0.00698927,-0.0055449
95000000,Polietes,Mesembrina,395.363,0.0280972,0.002122
95000000,Cryptochetum,NA,329.175,0.00623669,-0.00320802
95000000,Bactrocera,Acartophthalmus,355.334,0.00195951,0.0024882
95000000,Zodion,NA,430.066,0.0101055,-7.54644e-05
95000000,Pseudacteon,NA,368.635,0.0338149,-0.000516263
95000000,Tongamya,NA,450.854,0.00451604,-0.00209401
95000000,Phthinia,NA,473.945,0.0176902,0.00194871
95000000,Charaxes,NA,395.611,0.00348488,0.000919442
95000000,Zizeeria,Pseudopieris,283.987,0.000725471,0.000952495
95000000,Mythimna,NA,462.114,0.00180924,0.00143788
95000000,Zizeeria,Gumaga,263.719,0.00604695,-0.00341736
95000000,Leptura,Prionoplus,261.344,0.00859518,-5.98482e-05
95000000,Lepidocampa,Occasjapyx,75.4222,0.000904196,0.00150242
95000000,Diadocidia,NA,350.786,0.000266309,0.00339109
95000000,Japonica,NA,364.35,0.013984,-0.001309
95000000,Callosobruchus,NA,437.623,0.00163981,-0.00127334
95000000,Conotrachelus,NA,388.243,0.0185075,0.00557577
95000000,Cryptolestes,NA,435.586,0.0154579,-0.000636259
95000000,Dastarcus,NA,411.767,0.00444014,-0.0037499
95000000,Georissus,NA,419.217,0.0226143,0.00360504
95000000,Hylobius,NA,386.877,0.0112228,0.00231905
95000000,Cylydrorhinus,NA,437.501,0.000272715,-0.00213322
95000000,Pelecotoma,NA,415.976,0.0563729,-0.00225208
95000000,Phaenonotum,NA,338.275,0.00644356,-0.00236063
95000000,Mimela,NA,345.262,0.0116202,0.000240461
95000000,Blackbolbus,NA,271.414,0.020628,0.00241656
95000000,Rhagophthalmus,Cebrio,308.896,0.00731751,0.00079017
95000000,Calathus,NA,339.754,0.00233626,-0.00195091
95000000,Hylaeus,NA,476.771,0.019925,-0.00026935
95000000,Streblognathus,NA,308.596,0.0155316,0.000711708
95000000,Gryon,NA,417.268,0.0075683,-0.000133091
95000000,Zorotypus,NA,385.458,0.00362587,6.70528e-05
95000000,Notostira,Deraeocoris,224.687,0.00104049,-0.000758094
95000000,Thaumatoperla,NA,380.331,0.0114988,0.00121356
95000000,Psephenus,Agrilus,232.475,0.0120061,0.00126355
95000000,Cicindela,NA,449.844,0.00121234,0.00276942
95000000,Ocys,Trechus,277.892,0.000315,0.000254163
95000000,Lertha,NA,360.743,0.00991518,0.000998023
95000000,Tetrapedia,Xylocopa,299.828,0.00513608,2.04833e-06
95000000,Nagusta,Isyndus,258.151,0.000576306,-0.000319509
95000000,Stelis,NA,372.183,0.00104562,-0.00318836
95000000,Plectroctena,NA,463.109,0.00341663,0.00233065
95000000,Lytta,Hylecoetus,292.514,0.00104961,0.00325266
95000000,Perilampus,NA,463.105,0.000260253,0.000833633
95000000,Chrysolampus,NA,391.913,0.00121476,-0.000467848
95000000,Rhagium,Spondylis,289.717,0.000559426,-0.00499339
95000000,Leucospis,NA,409.406,0.0069985,0.00187665
95000000,Cales,NA,466.212,0.000711099,1.63322e-05
95000000,Cales,Centrodora,275.576,0.00321607,0.000255348
95000000,Ceratosolen,NA,405.15,0.0526734,-0.000609836
95000000,Encarsia,NA,365.769,0.00203437,0.000480293
95000000,Cynips,Andricus,434.349,0.0396954,0.00013848
95000000,Nematus,Nematinus,340.756,0.00650054,-0.00179037
95000000,Dolerus,NA,461.16,0.000955125,-0.00132059
95000000,Pachyprotasis,Runaria,149.681,0.000665847,0.000255325
95000000,Leschenaultia,Oreopasites,133.745,0.00556414,-0.00448392
95000000,Trogium,NA,331.774,0.00780103,-0.000742022
95000000,Archipsocopsis,NA,337.818,0.0109707,0.00249944
95000000,Bryocoris,Pseudoloxops,301.219,0.00758239,-0.000309482
95000000,Oncocephalus,NA,469.509,0.0164066,0.00124705
95000000,Isyndus,NA,412.383,0.00784281,0.000869314
95000000,Empicoris,NA,327.797,0.00824389,0.000225808
95000000,Panaorus,NA,420.225,0.0106972,-0.00258817
95000000,Malcus,NA,311.089,0.00725431,-0.00341812
95000000,Erthesina,Dalpada,358.129,0.000458329,0.00189241
95000000,Micronecta,NA,438.142,0.0112574,0.000666697
95000000,Belostoma,Notonecta,206.12,0.0032235,0.00261847
95000000,Pulvinaria,Sitobion,198.634,0.00924076,0.000413424
95000000,Cacopsylla,NA,372.224,0.0122815,0.00366082
95000000,Frankliniella,NA,252.191,0.00790316,-0.00144298
95000000,Bactrothrips,NA,296.138,0.00127329,-0.000532199
95000000,Graphosoma,NA,425.975,0.00124346,-0.00293342
95000000,Bryodema,NA,373.841,0.00702654,0.00181909
95000000,Melanoplus,NA,429.977,0.00276512,0.000661323
95000000,Catantops,NA,384.846,0.00798172,-0.00119534
95000000,Spathosternum,NA,365.854,0.0126433,0.000709696
95000000,Heteropternis,NA,409.401,0.0012149,0.000787355
95000000,Pyrgomorpha,NA,398.9,0.00712387,-0.000321602
95000000,Cyllodes,Carpophilus,275.364,0.000780703,-0.00214754
95000000,Cyrtacanthacris,Pyrgomorpha,251.49,0.000229989,0.00241068
95000000,Pholidoptera,NA,403.597,0.00566839,-0.00342849
95000000,Diura,Illiesoperla,225.166,0.000544243,-0.000918608
95000000,Austrocerca,NA,468.344,0.00713766,0.000202384
95000000,Austrocercella,Austrocerca,351.159,0.0238249,-0.00170925
95000000,Austrocercella,Notonemoura,240.374,0.0030384,0.00107914
95000000,Megacrania,Forficula,131.734,0.00869385,-0.00714515
95000000,Oligoneuriella,NA,427.843,0.00762226,-0.00253235
95000000,Leucrocuta,Ecdyonurus,336.919,0.0265419,0.00140895
95000000,Baetisca,NA,198.828,0.000117838,-0.00430038
95000000,Dolania,Ephoron,163.302,0.00738256,-0.00142216
95000000,Tricorythodes,Leptohyphes,370.11,0.00155351,0.000768237
95000000,Thraulus,NA,474.807,0.0424513,0.00368722
95000000,Torleya,Cloeon,116.533,0.0353248,-0.00080596
95000000,Torleya,Cloeon,128.683,0.000347893,-0.00341854
95000000,Procordulia,NA,435.94,0.00913908,-0.00233164
95000000,Gomphomacromia,NA,441.28,0.0123968,-0.00565104
95000000,Ictinogomphus,NA,346.716,0.0247546,-0.00182082
95000000,Leptocorisa,NA,477.126,0.000488542,0.00102592
95000000,Torleya,Diplacodes,107.725,0.000390644,-0.00388219
95000000,Tomocerus,Sminthurinus,139.893,0.00263205,-0.00336397
96000000,Leschenaultia,Isotoma,0,0.00731173,-0.0055449
96000000,Frontiniella,NA,398.583,0.0323149,0.000857313
96000000,Geomyza,NA,468.879,0.0114431,-0.000208244
96000000,Rivellia,NA,365.253,0.00190467,0.00250661
96000000,Belvosia,NA,439.071,0.00256298,0.00195339
96000000,Polietes,Mesembrina,366.158,0.0135253,0.00175011
96000000,Lipara,Cryptochetum,313.281,0.00937037,-0.000530771
96000000,Ontholestes,NA,472.517,0.00295109,-0.00203912
96000000,Lonchoptera,NA,404.338,0.000712313,-0.00309995
96000000,Pseudacteon,Lonchoptera,275.445,0.00678414,0.00372717
96000000,Orchopeas,NA,414.301,0.0150753,-0.000335558
96000000,Phlyaria,NA,422.686,0.00400144,0.00292556
96000000,Euploea,NA,446.737,0.0241868,0.000542927
96000000,Charaxes,NA,306.223,0.00271214,-0.0037705
96000000,Zizeeria,Pseudopieris,286.054,0.000600273,0.000431672
96000000,Eumicrosoma,NA,366.865,0.0030829,-0.00112195
96000000,Atrophaneura,NA,435.73,0.00171609,-0.00285303
96000000,Lymantria,NA,387.669,0.0109444,0.00148672
96000000,Prionoxystus,NA,355.404,0.0227658,0.000895443
96000000,Chilo,NA,444.084,0.00796913,0.00276798
96000000,Nemophora,NA,349.9,0.0144734,0.000663626
96000000,Zizeeria,Gumaga,233.823,0.00716777,-0.00341736
96000000,Araecerus,NA,387.095,0.0165081,0.00081885
96000000,Leptura,Prionoplus,279.131,0.00792362,0.000435168
96000000,Aulacoscelis,NA,334.522,0.00401528,-0.00260669
96000000,Hylecoetus,NA,381.982,0.0214757,0.00210043
96000000,Palorus,NA,314.282,0.0106292,0.00034975
96000000,Gnathocerus,NA,276.318,0.00886784,-0.0019839
96000000,Involvulus,NA,349.143,0.0117405,-0.00327044
96000000,Litargus,Pelecotoma,321.37,0.00907652,0.00334945
96000000,Acrotrichis,NA,428.27,0.00511511,2.4112e-05
96000000,Neomicropteryx,NA,367.674,0.00798069,0.000268907
96000000,Staphylinus,NA,393.361,0.00969393,0.00244346
96000000,Derallus,Berosus,294.022,0.00763964,-0.00294627
96000000,Adoretus,NA,426.486,0.00829214,-0.00126402
96000000,Photuris,NA,362.228,0.00135577,-0.000797988
96000000,Rhagophthalmus,Cebrio,330.354,0.00411682,-0.000895816
96000000,Athemus,NA,371.612,0.00181361,-0.00129601
96000000,Cybocephalus,NA,467.761,0.00463489,0.00106168
96000000,Psephenus,Agrilus,234.901,0.00675137,0.00124154
96000000,Heteromurus,NA,174.559,0.00710703,0.00221239
96000000,Heterocerus,NA,394.572,0.0271918,0.00110242
96000000,Trechus,NA,381.926,0.000459157,-0.00296603
96000000,Acilius,NA,433.726,0.0135876,-0.00352487
96000000,Stylops,NA,322.807,0.0181568,0.00187102
96000000,Ochterus,NA,234.946,0.0067199,-0.00334116
96000000,Lomamyia,NA,371.306,0.00757625,0.00272707
96000000,Sialis,NA,344.191,0.0172912,0.00327231
96000000,Holcopasites,NA,383.778,0.0111993,0.00110495
96000000,Compsomelissa,NA,376.604,0.00254411,-0.00172568
96000000,Xylocopa,NA,407.411,0.0187132,0.000188177
96000000,Exomalopsis,NA,397.513,0.0275225,-0.0038383
96000000,Exomalopsis,NA,401.74,0.0054744,0.000667737
96000000,Melitturga,NA,253.571,0.0135391,-0.00332103
96000000,Odontomachus,NA,417.493,0.0103368,-0.00384595
96000000,Lasius,NA,437.364,0.0147821,0.00285909
96000000,Messor,NA,330.652,0.0212584,0.00202266
96000000,Trioxys,NA,423.522,0.00255345,-0.00307408
96000000,Trioxys,NA,451.947,0.00481409,0.00530891
96000000,Ischnoptera,NA,474.103,0.0246444,0.00268347
96000000,Microctonus,Peristenus,317.247,0.00824834,-0.000127987
96000000,Ischnoceros,NA,475.998,0.0445022,-0.00138433
96000000,Aphanistes,NA,442.263,0.041214,-0.00147294
96000000,Leucospis,NA,303.594,0.0275995,0.00373113
96000000,Aiolomorphus,Eurytoma,276.619,0.00288516,0.00087372
96000000,Brachymeria,NA,347.142,0.00808522,0.000876587
96000000,Ceratosolen,NA,381.82,0.0277942,-0.00450076
96000000,Bicolorana,Tettigonia,371.567,0.00293707,0.00194328
96000000,Sycoscapter,NA,467.527,0.00841509,-0.00254834
96000000,Anagrus,Anaphes,259.603,0.00743501,-0.00570373
96000000,Basalys,NA,315.528,0.0181543,-0.00330879
96000000,Coccophagus,NA,399.673,0.00757537,0.000467123
96000000,Cynips,Andricus,426.381,0.00613132,0.00145995
96000000,Aganaspis,NA,421.495,0.0351945,0.00146333
96000000,Eumicrosoma,NA,415.909,0.0019411,-0.00300164
96000000,Platygaster,NA,382.36,0.031516,-0.00293079
96000000,Janus,NA,348.59,0.00698076,0.0021769
96000000,Strongylogaster,NA,465.019,0.00782582,-0.00107969
96000000,Pachyprotasis,Sterictiphora,207.142,0.000351519,0.000744391
96000000,Archipsocopsis,NA,306.053,0.0245509,-0.000271466
96000000,Leschenaultia,Menacanthus,111.684,0.00539673,-0.00448392
96000000,Bryocoris,NA,430.793,0.032579,-0.00122312
96000000,Agramma,NA,461.335,0.00817782,-0.00241443
96000000,Nagusta,NA,452.093,0.0197258,-0.00304208
96000000,Ectrichodia,NA,369.921,0.00433964,-0.000303813
96000000,Tiphodytes,NA,327.248,0.00442517,0.00193043
96000000,Kleidocerys,NA,471.185,0.0384113,-0.00134412
96000000,Brochymena,NA,339.872,0.00658925,-0.00335608
96000000,Brochymena,NA,450.468,0.00101737,-0.000261349
96000000,Thaumastella,NA,403.042,0.0305653,-0.00271293
96000000,Heteromurus,NA,434.76,0.0236387,-0.00147106
96000000,Liposcelis,NA,319.764,0.000857566,0.00587258
96000000,Pseudoloxops,NA,424.415,0.0386481,0.00301547
96000000,Blepharidopterus,NA,260.733,0.00455905,0.000120902
96000000,Empicoris,NA,362.06,0.0128659,0.000706353
96000000,Cymus,NA,424.82,0.00229572,-0.00069535
96000000,Harmostes,NA,414.734,0.00539348,0.00112487
96000000,Elasmucha,NA,363.571,0.000398503,0.000411114
96000000,Oxycarenus,NA,330.552,0.00681469,-0.000531442
96000000,Plea,NA,429.845,0.0188775,-0.00144135
96000000,Sigara,NA,441.351,0.00514434,0.000781607
96000000,Pulvinaria,Icerya,219.969,0.0224922,0.00126215
96000000,Thrips,Frankliniella,212.552,0.00833133,-0.00253659
96000000,Chitoniscus,NA,461.873,0.005226,-0.000817981
96000000,Asceles,NA,467.625,0.00153241,0.00167879
96000000,Grylloblatta,NA,451.977,0.000523471,4.88152e-05
96000000,Bryodema,NA,435.931,0.0190317,-0.00113681
96000000,Oedipoda,NA,383.133,0.0110694,-0.000392244
96000000,Cyrtacanthacris,Spathosternum,261.747,0.00014515,0.00177245
96000000,Cascadoperla,NA,452.279,0.00229453,6.76608e-05
96000000,Epiphyas,NA,448.192,0.00675348,-0.00140863
96000000,Ruspolia,Orchelimum,369.327,0.000459435,-0.000933357
96000000,Pteronarcella,NA,440.943,0.013486,-0.000328337
96000000,Diura,Illiesoperla,228.197,0.000539618,0.000156357
96000000,Austrocercella,Austrocerca,383.913,0.00596928,-0.000867298
96000000,Megacrania,Forficula,174.394,0.00787041,-0.00714515
96000000,Oligoneuriella,NA,300.576,0.0137432,0.00308942
96000000,Ametropus,NA,467.417,0.0116227,-0.00382932
96000000,Leucrocuta,Ecdyonurus,324.727,0.00741808,-0.00385968
96000000,Proboscidoplocia,NA,292.503,0.00244135,0.00480385
96000000,Dolania,Proboscidoplocia,177.633,0.00879188,-0.00142216
96000000,Lepinotus,NA,440.786,0.00165155,-0.00136199
96000000,Leptohyphes,NA,433.405,0.00578909,-0.000264579
96000000,Derlethina,NA,342.34,0.00758934,-0.00257419
96000000,Torleya,Cloeon,116.516,0.0247974,-0.00080596
96000000,Torleya,Cloeon,129.16,0.000381587,-0.00341854
96000000,Procordulia,NA,412.987,0.00591045,-0.00203837
96000000,Ictinogomphus,NA,366.126,0.0274133,0.00478335
96000000,Ictinogomphus,NA,379.642,0.00197771,0.00157782
96000000,Aeshna,NA,319.458,0.00536064,0.00338824
96000000,Diplacodes,Paracercion,119.11,0.000494072,-0.00388219
96000000,Heteromurus,NA,193.29,0.00354326,0.000984057
96000000,Sminthurinus,NA,462.942,0.00520294,-0.00155361
97000000,Leschenaultia,Isotoma,0,0.00562344,-0.0055449
97000000,Frontiniella,NA,382.682,0.00727869,0.00083615
97000000,Paykullia,NA,339.127,0.00130252,-0.000646384
97000000,Stevenia,NA,447.191,0.00281392,0.00166064
97000000,Aldrichina,NA,385.885,0.00379961,-0.00257464
97000000,Polietes,NA,467.578,0.00599495,5.50363e-05
97000000,Polietes,Mesembrina,439.78,0.0109748,0.000773082
97000000,Chamaepsila,NA,459.741,0.013902,0.00241031
97000000,Sericomyia,NA,367.04,0.00351595,0.00399044
97000000,Isogenoides,NA,355.314,0.00380307,-0.00381739
97000000,Pseudacteon,Lonchoptera,279.467,0.0262498,0.00217593
97000000,Lamyra,NA,435.983,0.0115539,0.00666475
97000000,Aedes,Mansonia,321.703,0.00158021,-0.00206307
97000000,Gymnopais,NA,370.241,0.00110237,0.00366744
97000000,Psychodopygus,Psathyromyia,339.319,0.00713656,-0.00186102
97000000,Zizeeria,Pseudopieris,286.129,0.000760069,0.000431672
97000000,Axiocerses,NA,433.34,0.00466686,-0.00231929
97000000,Trimenia,NA,375.658,0.0356133,0.00233502
97000000,Zizeeria,Gumaga,236.554,0.00727805,-0.00341736
97000000,Oberea,Leiopus,294.444,0.0067825,-0.00257991
97000000,Leiopus,NA,456.226,0.0029625,0.000454523
97000000,Rhagium,NA,397.6,0.019797,0.00248307
97000000,Leptura,Prionoplus,275.299,0.0121385,-0.00178591
97000000,Anthonomus,NA,406.157,0.00339468,0.000953592
97000000,Heilipodus,NA,353.538,0.00347658,-1.35746e-05
97000000,Hylobius,NA,449.689,0.0212764,0.00223997
97000000,Deporaus,NA,471.285,0.00742918,-0.00202483
97000000,Morica,NA,422.144,0.00388897,-0.00164381
97000000,Lasioderma,NA,451.464,0.00179817,0.0020017
97000000,Megarthrus,NA,382.711,0.00150998,-0.00396331
97000000,Helochares,NA,388.336,0.00193698,0.00179276
97000000,Melolontha,NA,412.001,0.0117845,0.00527839
97000000,Cetonia,Chiloloba,310.289,0.019869,-0.00335232
97000000,Photinus,Psephenus,210.06,0.00490381,-0.000107204
97000000,Acilius,Ilybius,355.591,0.00452918,-0.000997676
97000000,Litargus,Pelecotoma,309.224,0.0214246,0.00334945
97000000,Stegobium,NA,319.624,0.0153009,-0.000781923
97000000,Poecilus,NA,385.884,0.00170636,-0.00149108
97000000,Leistus,NA,471.919,0.00438584,0.000528045
97000000,Stylops,Halictophagus,212.907,0.0131659,-0.000944462
97000000,Tetrapedia,NA,466.75,0.00126253,0.00194473
97000000,Xylocopa,NA,423.006,0.0133669,0.001548
97000000,Anthophorula,NA,399.534,0.0100002,0.000238817
97000000,Pararhophites,NA,309.994,0.002659,-2.62644e-06
97000000,Colletes,NA,462.727,0.00867874,0.000405378
97000000,Eumenes,NA,394.616,0.0110431,-0.00021058
97000000,Pachycondyla,Polyrhachis,237.791,0.00232414,0.000361766
97000000,Liposcelis,NA,307.176,0.013473,-0.003265
97000000,Campsomeris,NA,416.627,0.0254369,0.0022632
97000000,Timulla,NA,360.275,0.00171385,-0.00115001
97000000,Aganaspis,NA,462.958,0.0214071,0.00255537
97000000,Empicoris,NA,422.054,0.0195673,0.000874487
97000000,Taeniogonalos,NA,226.371,0.00240991,0.00127155
97000000,Choroterpes,NA,278.663,0.00147611,0.00234037
97000000,Orgilus,NA,368.419,0.0416415,-0.0021009
97000000,Acroricnus,NA,457.855,0.0299384,0.00162674
97000000,Enicospilus,NA,456.266,0.00476846,-0.00210369
97000000,Enicospilus,Campoplex,347.115,0.0280775,-0.000513877
97000000,Dendrocerus,Aphanogmus,218.547,0.000285451,-0.00275781
97000000,Pteroptrix,NA,374.222,0.00179548,-0.00120586
97000000,Leucospis,NA,340.569,0.012373,-0.00102052
97000000,Ceratosolen,NA,437.932,0.0385027,0.00279909
97000000,Anagrus,NA,478.771,0.0179694,0.00139893
97000000,Cynips,Andricus,349.395,0.00866121,-0.000961515
97000000,Kleidotoma,NA,373.856,0.0269606,0.0014545
97000000,Tiphodytes,NA,476.873,0.00927098,0.00289741
97000000,Platygaster,NA,444.036,0.010724,0.00153791
97000000,Ametastegia,Eutomostethus,380.153,0.000862177,-0.000363028
97000000,Leschenaultia,Oreopasites,122.155,0.0053174,-0.00448392
97000000,Menacanthus,NA,458.893,0.00756564,0.0033118
97000000,Archipsocopsis,NA,391.476,0.0106053,0.00343903
97000000,Pseudoloxops,NA,402.359,0.0116574,0.00546381
97000000,Tingis,NA,420.467,0.00170504,0.00184715
97000000,Zelus,NA,448.72,0.0100275,0.00131048
97000000,Homoeocerus,NA,364.912,0.0613619,-0.000461708
97000000,Pentatoma,NA,457.259,0.0298187,0.00191054
97000000,Poecilocoris,NA,383.51,0.0131603,0.000863677
97000000,Lethocerus,NA,422.477,0.00318494,0.00126438
97000000,Pulvinaria,Ceroplastes,351.439,0.0229871,0.00257325
97000000,Pulvinaria,Sitobion,195.613,0.00566781,0.004106
97000000,Frankliniella,NA,312.819,0.00594857,-0.00215078
97000000,Haplothrips,NA,416.007,0.00359771,-0.00184794
